,open,close,high,low,volume
2013/11/26 00:00:00.005,3837.87,3845.68,3855.97,3822.13,4295441500
2013/11/27 00:00:00.005,3843.65,3889.76,3890.05,3837.14,4722105800
2013/11/28 00:00:00.005,3897.26,3922.67,3945.53,3895.11,5544796400
2013/11/29 00:00:00.005,3924.42,3946.38,3947.91,3919.72,4847324600
2013/12/2 00:00:00.005,3870.03,3770.86,3905.68,3737.32,6678309100
2013/12/3 00:00:00.005,3755.19,3859.95,3861.16,3750.96,4694205800
2013/12/4 00:00:00.005,3856.35,3933,3959.11,3852.47,6414188300
2013/12/5 00:00:00.005,3931.14,3928.72,3944.7,3911.27,4952427600
2013/12/6 00:00:00.005,3924.64,3918.78,3941.54,3906.8,4282279000
2013/12/9 00:00:00.005,3928.16,3947.7,3948.06,3924.81,4010473800
2013/12/10 00:00:00.005,3948.57,3950.49,3965.16,3930,4588425400
2013/12/11 00:00:00.005,3941.9,3906.78,3941.9,3878.33,4618804700
2013/12/12 00:00:00.005,3903.45,3916.96,3943.03,3900.95,3909067400
2013/12/13 00:00:00.005,3901.99,3925.43,3932.89,3886.97,3589454900
2013/12/16 00:00:00.005,3929.38,3857.72,3932.6,3854.47,4104767600
2013/12/17 00:00:00.005,3854.78,3834.03,3867.78,3824.97,3187531100
2013/12/18 00:00:00.005,3836.02,3834.05,3855.36,3819.07,2698321600
2013/12/19 00:00:00.005,3840.28,3795.02,3859.22,3793.4,2818348800
2013/12/20 00:00:00.005,3792.68,3747,3807.55,3736.4,2920045600
2013/12/23 00:00:00.005,3745.94,3742.74,3757.39,3687.4,2669013100
2013/12/24 00:00:00.005,3746.65,3768.7,3799.77,3738.76,2861014800
2013/12/25 00:00:00.005,3766.2,3808.45,3808.46,3756.71,2695198800
2013/12/26 00:00:00.005,3809.5,3743.13,3809.5,3741.61,3311604800
2013/12/27 00:00:00.005,3737.64,3800.77,3809.47,3734.65,3221514200
2013/12/30 00:00:00.005,3815.68,3813,3828.97,3803.79,3165404000
2013/12/31 00:00:00.005,3805.7,3829.1,3829.8,3789.82,2927606200
2014/1/2 00:00:00.005,3823.32,3847.88,3848.25,3813.81,3080026000
2014/1/3 00:00:00.005,3841.22,3816.32,3843.36,3802.99,3481756100
2014/1/6 00:00:00.005,3806.59,3710.9,3806.59,3709.91,3451186600
2014/1/7 00:00:00.005,3699.9,3733.66,3740.72,3688.42,2720862100
2014/1/8 00:00:00.005,3735.5,3738.2,3768.5,3726.11,3194344100
2014/1/9 00:00:00.005,3732.86,3696.02,3768.62,3693.64,3335413500
2014/1/10 00:00:00.005,3685.02,3628.63,3689.19,3619.68,3139330300
2014/1/13 00:00:00.005,3628.53,3612.02,3657.69,3588.74,2784241500
2014/1/14 00:00:00.005,3610.64,3683.53,3683.53,3601.99,2856510400
2014/1/15 00:00:00.005,3681.04,3708.14,3708.54,3675.64,2947919300
2014/1/16 00:00:00.005,3709.38,3714.31,3738.08,3703.19,2958331200
2014/1/17 00:00:00.005,3704.36,3671.91,3704.96,3669.59,2532529300
2014/1/20 00:00:00.005,3666.3,3644.13,3680.01,3627.65,2380574700
2014/1/21 00:00:00.005,3645.34,3700.11,3700.59,3645.34,2849780400
2014/1/22 00:00:00.005,3707.08,3799.04,3799.06,3707.03,4184904700
2014/1/23 00:00:00.005,3801.75,3825.49,3841.03,3795.47,4070580200
2014/1/24 00:00:00.005,3817.08,3882.67,3890.53,3811.14,4579074800
2014/1/27 00:00:00.005,3867.57,3881.95,3916.67,3854.87,4263680500
2014/1/28 00:00:00.005,3882.01,3873.81,3906.57,3847.03,3194653300
2014/1/29 00:00:00.005,3878.31,3908.45,3913.12,3878.31,3300838100
2014/1/30 00:00:00.005,3900.01,3885.42,3908.61,3877.57,2854994000
2014/2/7 00:00:00.005,3864.89,3957.67,3957.93,3854.98,3403656600
2014/2/10 00:00:00.005,3972.86,4074.63,4074.63,3972.86,5775494900
2014/2/11 00:00:00.005,4081.54,4080.38,4099.77,4031.95,6187682100
2014/2/12 00:00:00.005,4083.82,4125.41,4125.71,4064.35,5903926600
2014/2/13 00:00:00.005,4123.22,4064.42,4137.59,4064.42,6105150000
2014/2/14 00:00:00.005,4063.79,4134.16,4134.23,4060.09,5063115800
2014/2/17 00:00:00.005,4152.04,4212.74,4213.14,4152.04,6246941700
2014/2/18 00:00:00.005,4216.61,4207.7,4219.03,4188.07,6391329600
2014/2/19 00:00:00.005,4206.02,4207.99,4232.88,4180.91,6121776100
2014/2/20 00:00:00.005,4211.7,4149.07,4221.63,4139.2,6256447800
2014/2/21 00:00:00.005,4142.3,4121.92,4156.79,4085.82,4801788300
2014/2/24 00:00:00.005,4102.56,4105.79,4105.79,4043.51,5123873300
2014/2/25 00:00:00.005,4109.49,3961.44,4141.26,3937.17,6566527100
2014/2/26 00:00:00.005,3941.12,3987.48,3988.06,3883.96,4885673600
2014/2/27 00:00:00.005,3992.72,3934.73,4053.85,3932.31,5451092300
2014/2/28 00:00:00.005,3926.77,3975.93,3976.13,3874.72,4660119900
2014/3/3 00:00:00.005,3975.54,4058.8,4059.19,3969.3,5129025700
2014/3/4 00:00:00.005,4045.2,4059.57,4067.43,4016.03,5365560900
2014/3/5 00:00:00.005,4064.96,4037.78,4075.75,4031.92,5314363100
2014/3/6 00:00:00.005,4030.65,4032.76,4042.21,3980.28,4818990300
2014/3/7 00:00:00.005,4032.14,4012.45,4051.03,3992.94,4568632000
2014/3/10 00:00:00.005,3981.51,3860.24,3981.51,3856.1,4966555400
2014/3/11 00:00:00.005,3848.17,3864.26,3889.24,3826.93,3993967800
2014/3/12 00:00:00.005,3857.58,3865.66,3894.06,3803.73,4122116000
2014/3/13 00:00:00.005,3865.92,3907.15,3907.85,3861.71,3706465800
2014/3/14 00:00:00.005,3891.2,3888.97,3913.5,3860.32,3514083300
2014/3/17 00:00:00.005,3889.9,3967.15,3967.85,3889.9,3928817100
2014/3/18 00:00:00.005,3970.66,3989.2,4009.35,3968.89,4427084200
2014/3/19 00:00:00.005,3979.25,3980.67,3980.74,3944.09,4266895800
2014/3/20 00:00:00.005,3973.15,3876.58,4000.37,3876.43,4986305600
2014/3/21 00:00:00.005,3857.82,3952.39,3954.26,3828.92,5236272100
2014/3/24 00:00:00.005,3954.05,3985.86,3995.86,3944.69,5420297800
2014/3/25 00:00:00.005,3977.88,3991.14,4007.93,3967.62,5366702600
2014/3/26 00:00:00.005,3997.17,4001.5,4009.88,3987.19,4627750200
2014/3/27 00:00:00.005,3994.82,3944.04,3996.25,3943.79,4945987200
2014/3/28 00:00:00.005,3935.2,3865.3,3951.73,3855.48,5345826500
2014/3/31 00:00:00.005,3865,3840.54,3878,3815.74,3833777800
2014/4/1 00:00:00.005,3836.5,3899.49,3899.66,3835.23,3465522000
2014/4/2 00:00:00.005,3901.19,3902.04,3922.08,3891.55,4398194300
2014/4/3 00:00:00.005,3902.07,3896.28,3919.17,3880.4,4234271200
2014/4/4 00:00:00.005,3888.73,3939.23,3939.61,3881.96,3820321800
2014/4/8 00:00:00.005,3927.51,3981.63,3981.63,3918.98,4261820800
2014/4/9 00:00:00.005,3987.43,4018.55,4019.09,3987.43,4368503500
2014/4/10 00:00:00.005,4022.05,4038.84,4052.84,4012.66,5117418100
2014/4/11 00:00:00.005,4021.96,4021.19,4031.21,4001.8,4324739300
2014/4/14 00:00:00.005,4019.51,4051.33,4051.49,4018.74,4157174200
2014/4/15 00:00:00.005,4050.33,4021.91,4050.33,4015.09,4545686800
2014/4/16 00:00:00.005,4010.36,4019.88,4026.76,3992.5,3810511500
2014/4/17 00:00:00.005,4025.38,4014.94,4035.37,4012.71,3871839000
2014/4/18 00:00:00.005,4006.88,4029.26,4029.76,3995.55,3473647900
2014/4/21 00:00:00.005,4004.61,3965.34,4032.85,3962.29,4025395100
2014/4/22 00:00:00.005,3957.22,3947.17,3974.63,3889.78,4193482000
2014/4/23 00:00:00.005,3942.5,3929.17,3956.41,3913.18,3074191200
2014/4/24 00:00:00.005,3924.45,3884.81,3931.51,3884.59,3234572000
2014/4/25 00:00:00.005,3879.45,3800.68,3886.76,3797.47,3600061900
2014/4/28 00:00:00.005,3785.96,3684.59,3785.96,3679.96,3667033000
2014/4/29 00:00:00.005,3678.62,3738.93,3739.25,3678.01,2829741800
2014/4/30 00:00:00.005,3734.8,3766.17,3770.73,3728.41,2659282800
2014/5/5 00:00:00.005,3761.23,3798.29,3798.36,3746.19,2861542100
2014/5/6 00:00:00.005,3795.36,3817.98,3831.41,3790.51,3060038400
2014/5/7 00:00:00.005,3806.84,3749.97,3806.84,3747.78,2936363100
2014/5/8 00:00:00.005,3740.25,3754.01,3798.22,3733.75,3051595300
2014/5/9 00:00:00.005,3748.49,3716.02,3752.45,3688.05,2948883400
2014/5/12 00:00:00.005,3738.67,3812.76,3812.83,3730.95,4245480900
2014/5/13 00:00:00.005,3810.49,3806.89,3819.75,3788.46,3581498000
2014/5/14 00:00:00.005,3805.15,3803.8,3816.41,3796.11,2830755500
2014/5/15 00:00:00.005,3797.12,3732.34,3799.08,3728.32,3077118200
2014/5/16 00:00:00.005,3722.56,3726.66,3733.28,3685.07,2671334600
2014/5/19 00:00:00.005,3722.39,3705.36,3722.39,3679.64,2420359100
2014/5/20 00:00:00.005,3720.23,3715.71,3748.75,3708.14,2484602200
2014/5/21 00:00:00.005,3708.12,3747.33,3747.55,3680.89,2404689100
2014/5/22 00:00:00.005,3748.93,3746.14,3788.06,3744.6,3096098500
2014/5/23 00:00:00.005,3742.99,3786.56,3786.56,3742.98,2887723300
2014/5/26 00:00:00.005,3798.73,3827.49,3827.59,3798.73,3339637200
2014/5/27 00:00:00.005,3825.37,3818.32,3834.42,3812.89,3274276000
2014/5/28 00:00:00.005,3818.35,3861.59,3862.1,3813,3677476500
2014/5/29 00:00:00.005,3862.3,3821.87,3874.1,3821.42,3736467400
2014/5/30 00:00:00.005,3818.47,3829.24,3840.86,3798.8,3447981400
2014/6/3 00:00:00.005,3833.12,3822.72,3845.48,3821.43,3015499100
2014/6/4 00:00:00.005,3820.5,3789.29,3820.76,3760.29,3024040700
2014/6/5 00:00:00.005,3783.88,3832.05,3832.38,3779.99,2958072700
2014/6/6 00:00:00.005,3833.38,3818.33,3837.4,3800.09,2992632200
2014/6/9 00:00:00.005,3809.59,3797.43,3830.6,3795.17,2681952300
2014/6/10 00:00:00.005,3801.51,3840.02,3840.24,3784.05,3029738700
2014/6/11 00:00:00.005,3838.67,3858.05,3859.03,3832.53,3191529500
2014/6/12 00:00:00.005,3851.23,3850.11,3857.91,3832.94,3513491800
2014/6/13 00:00:00.005,3846.62,3891.56,3894.54,3843.62,3984079700
2014/6/16 00:00:00.005,3893.92,3914.98,3915.22,3893.17,3929475800
2014/6/17 00:00:00.005,3909.62,3879.34,3909.62,3876.23,3986075400
2014/6/18 00:00:00.005,3878.69,3858.1,3881.39,3855.23,4068867100
2014/6/19 00:00:00.005,3853.59,3755.69,3860.3,3739.41,4335149000
2014/6/20 00:00:00.005,3751.18,3789.34,3789.41,3751.08,2933163000
2014/6/23 00:00:00.005,3790.84,3815.88,3827.83,3790.84,3220035100
2014/6/24 00:00:00.005,3814.53,3839.2,3839.59,3812.75,3414969400
2014/6/25 00:00:00.005,3835.59,3814.03,3835.59,3803.29,3041989400
2014/6/26 00:00:00.005,3812.91,3861.95,3863.09,3812.91,4055070100
2014/6/27 00:00:00.005,3861.1,3889.32,3905.54,3853.75,4847612000
2014/6/30 00:00:00.005,3895.15,3924.9,3925.44,3889.64,4920966300
2014/7/1 00:00:00.005,3927.48,3951.73,3951.92,3917.53,4881398500
2014/7/2 00:00:00.005,3950.47,3979.31,3979.37,3937.24,5296635700
2014/7/3 00:00:00.005,3978.82,4019.65,4026.07,3972.12,6118409400
2014/7/4 00:00:00.005,4018.39,4004.56,4022.22,3997.76,5516638900
2014/7/7 00:00:00.005,4004.1,4014.49,4024.37,3992.28,5119715300
2014/7/8 00:00:00.005,4012.55,4039.71,4039.92,3982.33,5018074400
2014/7/9 00:00:00.005,4033.82,3982.4,4047.38,3981.25,5694464500
2014/7/10 00:00:00.005,3980.5,3982.2,4008.13,3975.7,4870848400
2014/7/11 00:00:00.005,3979.73,4029.75,4033.89,3978.1,5307468700
2014/7/14 00:00:00.005,4033.71,4090.8,4090.8,4033.7,6059248000
2014/7/15 00:00:00.005,4089.35,4093.11,4098.28,4063.6,6683399800
2014/7/16 00:00:00.005,4089.65,4062.12,4105.02,4046.55,5941441700
2014/7/17 00:00:00.005,4055.91,4031.44,4055.91,4006.28,4998835800
2014/7/18 00:00:00.005,4018.36,4042.52,4066.18,4012.51,4958258600
2014/7/21 00:00:00.005,4038.74,4030.24,4048.94,4017.45,4418609400
2014/7/22 00:00:00.005,4024.42,4083.29,4086.11,4023.02,5467301600
2014/7/23 00:00:00.005,4083.08,4057.11,4094.65,4042.04,5851827600
2014/7/24 00:00:00.005,4055.14,4054.22,4073.86,4013.55,6273828700
2014/7/25 00:00:00.005,4052.03,4089.8,4089.8,4047.87,5504340800
2014/7/28 00:00:00.005,4106.99,4168.37,4168.39,4106.99,7952835100
2014/7/29 00:00:00.005,4173.17,4207.86,4221.57,4167.27,8076083100
2014/7/30 00:00:00.005,4198.41,4214.84,4220.21,4184.35,6914667600
2014/7/31 00:00:00.005,4211.07,4257.05,4257.41,4208.57,6571104000
2014/8/1 00:00:00.005,4242.3,4210.22,4268.43,4201.92,7817189300
2014/8/4 00:00:00.005,4213.11,4278.85,4278.85,4213.11,6608314800
2014/8/5 00:00:00.005,4284.15,4300.12,4300.51,4262.76,7437961600
2014/8/6 00:00:00.005,4291.63,4328.6,4336.76,4276.68,7450724800
2014/8/7 00:00:00.005,4329.3,4286.09,4348.19,4284.22,7113573800
2014/8/8 00:00:00.005,4287.94,4311.7,4317.93,4283.61,5739771600
2014/8/11 00:00:00.005,4317.35,4377.02,4377.24,4317.35,6479859200
2014/8/12 00:00:00.005,4378.25,4399.81,4400,4370.23,6726292900
2014/8/13 00:00:00.005,4399.4,4401.81,4410.46,4347.37,7311060000
2014/8/14 00:00:00.005,4397.21,4373.5,4426.47,4368.71,7461788000
2014/8/15 00:00:00.005,4372.77,4423.64,4428.97,4368.34,6497228700
2014/8/18 00:00:00.005,4434.18,4483.54,4483.57,4434.18,7152626100
2014/8/19 00:00:00.005,4491.17,4496.94,4500.8,4461.98,7752149100
2014/8/20 00:00:00.005,4495.82,4497.4,4521.25,4481.92,7636869200
2014/8/21 00:00:00.005,4498.49,4495.44,4501.66,4442.64,7225705400
2014/8/22 00:00:00.005,4491.63,4521.75,4526.24,4478.79,7203475900
2014/8/25 00:00:00.005,4521.81,4487.14,4522.7,4476.2,6797546900
2014/8/26 00:00:00.005,4474.45,4407.59,4490.9,4390.11,6960691100
2014/8/27 00:00:00.005,4401.88,4421.21,4432.15,4401.67,5435973800
2014/8/28 00:00:00.005,4423.76,4381.49,4431.58,4368.67,5435598200
2014/8/29 00:00:00.005,4378.62,4427.88,4427.88,4370.85,4372281200
2014/9/1 00:00:00.005,4436.55,4507.44,4507.49,4436.11,5768541800
2014/9/2 00:00:00.005,4519.24,4576.12,4576.12,4514.73,8415383800
2014/9/3 00:00:00.005,4582.48,4608.56,4612.33,4571.95,8792713400
2014/9/4 00:00:00.005,4611.56,4647.89,4648.22,4598.86,9431810000
2014/9/5 00:00:00.005,4654.52,4666.47,4666.92,4629.18,9082661700
2014/9/9 00:00:00.005,4672.11,4701.7,4701.94,4643.38,8928430600
2014/9/10 00:00:00.005,4686.12,4709.91,4713.96,4662.18,8618734400
2014/9/11 00:00:00.005,4707.05,4704.94,4762.13,4670.64,9766970500
2014/9/12 00:00:00.005,4698.11,4756.95,4757.04,4689.63,7855002500
2014/9/15 00:00:00.005,4759.77,4807.56,4810.07,4752.85,9287306400
2014/9/16 00:00:00.005,4809.44,4645.55,4816.32,4643.86,11731022900
2014/9/17 00:00:00.005,4649.61,4686.05,4686.39,4604.67,8627612900
2014/9/18 00:00:00.005,4679.11,4719.01,4719.58,4663.15,7791305700
2014/9/19 00:00:00.005,4718.78,4758.73,4762.17,4705.09,7389142500
2014/9/22 00:00:00.005,4753.8,4694.23,4753.8,4682.62,7766707300
2014/9/23 00:00:00.005,4693.37,4754.47,4754.47,4692.9,7167912800
2014/9/24 00:00:00.005,4746.62,4815.71,4816.18,4733.56,8489014300
2014/9/25 00:00:00.005,4826.98,4814.73,4861.8,4797.27,9233939600
2014/9/26 00:00:00.005,4803.44,4829.94,4833.8,4787.31,7296852300
2014/9/29 00:00:00.005,4847.82,4877.44,4880.15,4847.82,8091809100
2014/9/30 00:00:00.005,4886.56,4916.12,4921.08,4877.88,8175504700
2014/10/8 00:00:00.005,4935.05,4993.53,4993.61,4913.68,9035851200
2014/10/9 00:00:00.005,4996.66,5004,5010.82,4936.73,10430328400
2014/10/10 00:00:00.005,4987.04,4981.85,5007.13,4952.19,9612392700
2014/10/13 00:00:00.005,4964.23,4982.68,4982.68,4906.16,8313454600
2014/10/14 00:00:00.005,4978.9,4966.08,5013.95,4933.6,8229218800
2014/10/15 00:00:00.005,4967.23,4987.71,4988.18,4922.48,8198574800
2014/10/16 00:00:00.005,4962.58,4906.24,5007.27,4906.24,9575317500
2014/10/17 00:00:00.005,4894.59,4860.73,4914.66,4771.77,8522981700
2014/10/20 00:00:00.005,4873.45,4929.16,4929.47,4869.88,6459660300
2014/10/21 00:00:00.005,4929.23,4884.02,4942.46,4878.18,6781318300
2014/10/22 00:00:00.005,4881.51,4825.61,4902.78,4821.19,6136080800
2014/10/23 00:00:00.005,4815.12,4755.23,4832.43,4732.76,6501240100
2014/10/24 00:00:00.005,4757.09,4774.67,4800.36,4754.89,5633389600
2014/10/27 00:00:00.005,4762.52,4809.52,4809.94,4739.33,5600358600
2014/10/28 00:00:00.005,4819.55,4924.95,4925.09,4819.55,7511301400
2014/10/29 00:00:00.005,4938.72,4991.76,4999.96,4923.52,10560867100
2014/10/30 00:00:00.005,4988.97,4992.63,5021.19,4975.79,9916860400
2014/10/31 00:00:00.005,4999,4986.42,5012.26,4945.29,9166905900
2014/11/3 00:00:00.005,4993.17,5028.7,5028.76,4992.53,9219743500
2014/11/4 00:00:00.005,5028.54,5003.47,5036.1,4983.05,9380765100
2014/11/5 00:00:00.005,5004.89,4995.44,5013.61,4976.13,8467857200
2014/11/6 00:00:00.005,4992.72,5024.85,5025.23,4959.73,7965074100
2014/11/7 00:00:00.005,5029.8,4977.26,5049.28,4956.87,9620128500
2014/11/10 00:00:00.005,4989.44,5031,5031.2,4973.32,8524291800
2014/11/11 00:00:00.005,5038.68,4881.48,5041.33,4842.5,10650660200
2014/11/12 00:00:00.005,4866.43,4965.38,4965.38,4855.63,7286072900
2014/11/13 00:00:00.005,4963.73,4921.67,4967.21,4889.37,8706349800
2014/11/14 00:00:00.005,4901.14,4909.61,4920.09,4862.39,6575380900
2014/11/17 00:00:00.005,4925.47,4958.47,4982.52,4894.65,6843922200
2014/11/18 00:00:00.005,4951.59,4967.65,4973.85,4947.02,6349050000
2014/11/19 00:00:00.005,4967.64,4985.1,5002.44,4959.49,6816471500
2014/11/20 00:00:00.005,4972.74,4974.63,4990.94,4961.6,5967675500
2014/11/21 00:00:00.005,4975.53,5029.77,5029.78,4975.44,7286676200
2014/11/24 00:00:00.005,5088.23,5112.12,5130.03,5065.19,11851560600
2014/11/25 00:00:00.005,5118.69,5189,5189.43,5106.52,10777001600
2014/11/26 00:00:00.005,5198.13,5214.21,5215.64,5168.18,10988009700
2014/11/27 00:00:00.005,5229.4,5251.39,5251.7,5202.76,12058736700
2014/11/28 00:00:00.005,5249.66,5245.27,5261.16,5193.35,12536175200
2014/12/1 00:00:00.005,5246.43,5208.14,5247.01,5181.1,11592338900
2014/12/2 00:00:00.005,5201.37,5277.66,5278.65,5196.09,10940700400
2014/12/3 00:00:00.005,5284.57,5339.01,5339.25,5245.36,15294699000
2014/12/4 00:00:00.005,5345.01,5451.96,5452.34,5343.13,15212197500
2014/12/5 00:00:00.005,5462.76,5333.89,5464.23,5185.35,17243698200
2014/12/8 00:00:00.005,5310.57,5412.67,5435.79,5266.02,15240200200
2014/12/9 00:00:00.005,5392.95,5195.41,5465.09,5181.52,19760866600
2014/12/10 00:00:00.005,5184.02,5374.1,5374.23,5150.99,13131167300
2014/12/11 00:00:00.005,5366.21,5454.44,5454.92,5341.86,13986962800
2014/12/12 00:00:00.005,5457.23,5493.2,5498.95,5437.65,11656282900
2014/12/15 00:00:00.005,5485.13,5583.6,5588.85,5466.79,12968103200
2014/12/16 00:00:00.005,5590.27,5606.69,5609.68,5548.96,12511682300
2014/12/17 00:00:00.005,5597.88,5557.29,5597.88,5488.8,13313451100
2014/12/18 00:00:00.005,5551.04,5558.05,5598.98,5543.4,10713899800
2014/12/19 00:00:00.005,5554.66,5524.12,5558.18,5423.75,13338714600
2014/12/22 00:00:00.005,5523.66,5305.21,5523.96,5279.96,15132754000
2014/12/23 00:00:00.005,5273.99,5193.72,5316.72,5187.63,9528258800
2014/12/24 00:00:00.005,5212.07,5262.36,5263.2,5197.72,8614574700
2014/12/25 00:00:00.005,5279.3,5364.56,5365.07,5272.32,8976662400
2014/12/26 00:00:00.005,5370.33,5422.75,5423.35,5359.53,10578671400
2014/12/29 00:00:00.005,5436.49,5367.64,5436.49,5330.33,12069624100
2014/12/30 00:00:00.005,5357.39,5275.09,5366.16,5261.61,9891032800
2014/12/31 00:00:00.005,5274.65,5322.71,5322.71,5241.36,9368289900
2015/1/5 00:00:00.005,5338.75,5417.02,5427.23,5314.34,12878760300
2015/1/6 00:00:00.005,5389.9,5479.86,5482.12,5354.34,12375449600
2015/1/7 00:00:00.005,5471.4,5488.24,5492.82,5436.92,9605049400
2015/1/8 00:00:00.005,5482.39,5444.04,5497.74,5418.01,9563461700
2015/1/9 00:00:00.005,5424.5,5409.06,5497.69,5409.06,9064080800
2015/1/12 00:00:00.005,5386.58,5332.22,5386.58,5303.73,7802643000
2015/1/13 00:00:00.005,5333.97,5405.09,5407.63,5333.97,6869376600
2015/1/14 00:00:00.005,5404.37,5379.74,5417.8,5350.16,6708649700
2015/1/15 00:00:00.005,5380.45,5449.04,5449.26,5380.34,6788551300
2015/1/16 00:00:00.005,5459.19,5520.12,5520.78,5454.24,8450684400
2015/1/19 00:00:00.005,5359.47,5281.9,5475.66,5222.04,10533627200
2015/1/20 00:00:00.005,5303.18,5472.51,5472.74,5303.18,9193795300
2015/1/21 00:00:00.005,5490.84,5611.69,5611.98,5490.53,11016742800
2015/1/22 00:00:00.005,5617.61,5690.16,5690.43,5610.09,10541262100
2015/1/23 00:00:00.005,5697.84,5633.29,5699.73,5611.07,9944033700
2015/1/26 00:00:00.005,5644.03,5758.98,5759.37,5636.2,10129879400
2015/1/27 00:00:00.005,5767.74,5773.82,5783.99,5670.43,11431798700
2015/1/28 00:00:00.005,5756.68,5739.92,5798.57,5722.49,10238641500
2015/1/29 00:00:00.005,5692.39,5701.2,5739.49,5670.51,8453858000
2015/1/30 00:00:00.005,5708.28,5632.73,5735.93,5631.56,8059327300
2015/2/2 00:00:00.005,5568.44,5609.39,5652.67,5539.52,7187186300
2015/2/3 00:00:00.005,5627.4,5707.48,5708.28,5627.4,7543255900
2015/2/4 00:00:00.005,5720.98,5683.52,5734.33,5680.83,8092671600
2015/2/5 00:00:00.005,5741.19,5654.22,5745.14,5654.22,8832435500
2015/2/6 00:00:00.005,5640.02,5534.78,5657.66,5510.76,7627761000
2015/2/9 00:00:00.005,5526.14,5504.97,5551.9,5492.55,5587343800
2015/2/10 00:00:00.005,5502.73,5580.7,5581.34,5500.53,5497376900
2015/2/11 00:00:00.005,5587.64,5641.79,5642.3,5587.44,5805956600
2015/2/12 00:00:00.005,5647.55,5681.34,5689.74,5640.86,6269177400
2015/2/13 00:00:00.005,5709.16,5769.27,5789.38,5709.16,8230636700
2015/2/16 00:00:00.005,5786.15,5869.71,5870.08,5786.04,8230557500
2015/2/17 00:00:00.005,5888.87,5911.1,5914.28,5877.95,8093887200
2015/2/25 00:00:00.005,5926.23,5906.54,5952.71,5887.37,8355061500
2015/2/26 00:00:00.005,5903.26,5969.56,5970.06,5897.72,9092074400
2015/2/27 00:00:00.005,5974.36,6018.46,6025.11,5970.68,9656068200
2015/3/2 00:00:00.005,6064.82,6139.79,6139.79,6039.25,12723533100
2015/3/3 00:00:00.005,6124.28,6118.66,6199.5,6099.13,14695326300
2015/3/4 00:00:00.005,6114.69,6210.42,6211.09,6114.21,11922633400
2015/3/5 00:00:00.005,6212.66,6208.99,6217.79,6161.38,12095908900
2015/3/6 00:00:00.005,6214.33,6133.03,6234.11,6129.62,10931372500
2015/3/9 00:00:00.005,6113.58,6212.24,6212.57,6080.54,9870221500
2015/3/10 00:00:00.005,6214.52,6276.48,6299.28,6205.92,10291505900
2015/3/11 00:00:00.005,6275.17,6262.89,6281.19,6236.79,9946245300
2015/3/12 00:00:00.005,6273.69,6260.14,6288.52,6220.63,10182147400
2015/3/13 00:00:00.005,6271.82,6329.58,6329.7,6271.82,9522982800
2015/3/16 00:00:00.005,6369.2,6516.77,6517.03,6369.2,13705832000
2015/3/17 00:00:00.005,6547.39,6618.05,6635.1,6525.83,17258333800
2015/3/18 00:00:00.005,6624.39,6728.07,6728.51,6612.46,16461634800
2015/3/19 00:00:00.005,6733.12,6782.46,6783.14,6687.44,16687298800
2015/3/20 00:00:00.005,6789.06,6850.9,6862.38,6786.34,15216231900
2015/3/23 00:00:00.005,6891.92,7017.15,7017.48,6891.92,17177813100
2015/3/24 00:00:00.005,7042.93,7046.12,7055.1,6801.55,19706688100
2015/3/25 00:00:00.005,7051.82,7124.87,7170.83,7001.51,16957544800
2015/3/26 00:00:00.005,7104.04,7074.44,7171.62,6995.65,16392638000
2015/3/27 00:00:00.005,7076.49,7155.94,7167.37,7060.43,12646098200
2015/3/30 00:00:00.005,7180.06,7245.5,7259.54,7180.06,16321954600
2015/3/31 00:00:00.005,7280.15,7253.1,7328.85,7214.48,16990600300
2015/4/1 00:00:00.005,7258.83,7425.73,7430.94,7258.74,15491880600
2015/4/2 00:00:00.005,7463.91,7560.65,7561.2,7447.12,16765094900
2015/4/3 00:00:00.005,7532.15,7679.01,7682.72,7494.36,17012356100
2015/4/7 00:00:00.005,7728.91,7863.28,7863.6,7728.8,18090483500
2015/4/8 00:00:00.005,7908.77,7808,7920.98,7674.07,18949572700
2015/4/9 00:00:00.005,7818.2,7746.15,7818.2,7483.28,18275474900
2015/4/10 00:00:00.005,7727.01,7952.19,7971.62,7683.8,16150296600
2015/4/13 00:00:00.005,7994.25,8122.89,8143.38,7977,17848498700
2015/4/14 00:00:00.005,8129.73,8119.96,8192.24,8039.95,18319049700
2015/4/15 00:00:00.005,8093.13,7802.75,8093.13,7786.93,16721102400
2015/4/16 00:00:00.005,7705.46,7912.09,7976.12,7607.4,14324605900
2015/4/17 00:00:00.005,7979.35,7980.76,8032.07,7925.74,19110982400
2015/4/20 00:00:00.005,7967.03,7839.9,8051.47,7801.03,21459606500
2015/4/21 00:00:00.005,7852.52,8112.69,8113.02,7846.61,16981040900
2015/4/22 00:00:00.005,8180.12,8323.43,8333.82,8179.3,19915692200
2015/4/23 00:00:00.005,8371.85,8410.7,8447.92,8275.13,19799496300
2015/4/24 00:00:00.005,8321.33,8419.09,8453.34,8256.2,18352767600
2015/4/27 00:00:00.005,8503.57,8513.02,8576.48,8413.23,18568553100
2015/4/28 00:00:00.005,8533.67,8266.48,8543.33,8187.15,18425762500
2015/4/29 00:00:00.005,8248.32,8428.25,8449.7,8204.73,14507472700
2015/4/30 00:00:00.005,8460.39,8469.67,8551.47,8458.6,14665389100
2015/5/4 00:00:00.005,8493.96,8510.48,8532.65,8381.37,13620460100
