,open,close,high,low,volume,money
2012-09-13,3374.78,3329.3,3385.72,3329.3,3393824200.0,30008572471.0
2012-09-14,3356.24,3338.04,3369.77,3308.01,3491545500.0,30457883195.0
2012-09-17,3334.71,3237.7,3334.99,3237.7,2940163900.0,25001902018.0
2012-09-18,3222.98,3224.26,3247.67,3210.09,2063993200.0,18234715943.0
2012-09-19,3227.36,3255.87,3257.02,3224.07,1963177200.0,17505786084.0
2012-09-20,3253.53,3161.76,3253.53,3160.68,2679414900.0,22683640840.0
2012-09-21,3153.61,3143.71,3181.27,3137.39,2375236500.0,20589545409.0
2012-09-24,3129.54,3167.16,3177.33,3107.37,2212356000.0,19076627109.0
2012-09-25,3159.13,3144.41,3179.37,3137.84,1973587500.0,17116061237.0
2012-09-26,3138.8,3071.99,3149.03,3067.38,2086043600.0,17057321572.0
2012-09-27,3065.58,3141.08,3159.07,3062.7,2694562200.0,22313132225.0
2012-09-28,3129.77,3199.75,3200.08,3121.58,2669240400.0,23668348904.0
2012-10-08,3198.88,3183.36,3214.15,3167.68,1948532600.0,16826484971.0
2012-10-09,3185.21,3265.62,3265.64,3185.21,2987819600.0,25670933216.0
2012-10-10,3257.45,3296.92,3296.92,3248.83,3329178800.0,26655324624.0
2012-10-11,3288.05,3248.05,3296.72,3247.6,2919182000.0,24357365178.0
2012-10-12,3256.97,3240.4,3282.91,3210.6,2821382700.0,22016186314.0
2012-10-15,3237.29,3223.19,3238.42,3193.99,2353987700.0,19461316306.0
2012-10-16,3219.42,3233.23,3256.48,3211.3,2248972100.0,20000000210.0
2012-10-17,3237.64,3240.78,3249.39,3205.53,2249942900.0,19019541773.0
2012-10-18,3241.27,3294.84,3301.14,3241.14,3460112300.0,26772151023.0
2012-10-19,3292.95,3285.45,3305.53,3279.25,2797590800.0,21762650315.0
2012-10-22,3269.04,3298.49,3301.36,3260.16,2452734300.0,19635176906.0
2012-10-23,3298.45,3259.07,3303.24,3255.49,2895234600.0,22952425993.0
2012-10-24,3242.88,3257.92,3273.38,3237.74,2963966800.0,20884805579.0
2012-10-25,3257.72,3226.17,3282.09,3222.48,3336196300.0,23592332971.0
2012-10-26,3221.07,3163.3,3225.4,3142.28,2971747800.0,22194751230.0
2012-10-29,3158.11,3158.94,3172.54,3141.36,2072766000.0,15623120602.0
2012-10-30,3156.74,3160.69,3189.53,3154.16,2260873700.0,16940061906.0
2012-10-31,3159.22,3168.1,3168.28,3141.14,2097767600.0,16341035889.0
2012-11-01,3169.8,3228.19,3235.01,3169.8,3313639600.0,24393867590.0
2012-11-02,3229.95,3249.55,3251.77,3217.08,3313902500.0,24247934851.0
2012-11-05,3244.3,3235.35,3258.99,3226.5,2911741700.0,22694829444.0
2012-11-06,3233.42,3213.26,3234.98,3170.62,2970741400.0,22674249724.0
2012-11-07,3210.84,3209.14,3223.59,3192.66,2447433600.0,19729676920.0
2012-11-08,3183.08,3129.57,3189.47,3129.39,2760887800.0,21223718886.0
2012-11-09,3123.09,3116.98,3139.68,3103.84,2029019900.0,16276009057.0
2012-11-12,3118.11,3136.31,3139.38,3108.55,2140750000.0,17174553318.0
2012-11-13,3136.95,3072.12,3136.95,3066.63,2294675400.0,17735477518.0
2012-11-14,3069.38,3081.25,3084.38,3048.24,1965778800.0,15234187099.0
2012-11-15,3066.89,3026.84,3080.69,3025.3,2026209200.0,15440396351.0
2012-11-16,3021.3,3009.15,3021.79,2987.7,1892387300.0,14641928881.0
2012-11-19,3007.68,3016.16,3016.48,2974.14,1672378300.0,13212460320.0
2012-11-20,3023.08,3004.18,3031.29,3003.13,1633255000.0,12339750072.0
2012-11-21,3000.94,3035.28,3035.28,2963.86,2066991500.0,15144441933.0
2012-11-22,3021.3,2995.09,3021.3,2989.38,1712528800.0,12678680975.0
2012-11-23,2993.17,3005.46,3019.79,2990.06,1710780900.0,12886347198.0
2012-11-26,3004.17,2970.32,3006.79,2966.88,1477589100.0,11500020408.0
2012-11-27,2960.61,2864.17,2960.61,2862.47,2073907800.0,14693219690.0
2012-11-28,2854.08,2800.54,2854.08,2791.29,1830114800.0,13693960504.0
2012-11-29,2799.96,2774.18,2822.33,2768.35,1754478700.0,13291124278.0
2012-11-30,2773.23,2816.62,2818.04,2765.79,1898035700.0,13340704150.0
2012-12-03,2816.3,2749.13,2829.84,2746.49,2111501600.0,15089198013.0
2012-12-04,2739.5,2783.41,2786.13,2704.37,2274039500.0,16588532383.0
2012-12-05,2775.41,2886.19,2904.65,2767.05,3798793300.0,27297620284.0
2012-12-06,2884.81,2884.35,2902.07,2866.89,2838703100.0,20686904909.0
2012-12-07,2883.16,2950.19,2954.69,2875.84,3919363000.0,27730754040.0
2012-12-10,2951.0,3002.23,3004.54,2942.49,4045053100.0,29732124136.0
2012-12-11,2993.38,2982.03,3014.07,2978.74,3511946900.0,25938556397.0
2012-12-12,2978.72,2982.89,2997.92,2952.39,2738800700.0,20403664339.0
2012-12-13,2976.58,2943.28,2989.15,2941.55,2677707800.0,19103185034.0
2012-12-14,2939.31,3066.23,3069.06,2939.15,5254033700.0,38111890536.0
2012-12-17,3073.92,3091.88,3098.61,3063.49,5260639300.0,40357746398.0
2012-12-18,3087.32,3086.58,3124.56,3067.86,4699305600.0,35977223968.0
2012-12-19,3082.38,3099.09,3109.94,3074.95,3687618300.0,28573408908.0
2012-12-20,3092.93,3108.86,3111.2,3063.32,3691136700.0,28583134510.0
2012-12-21,3110.82,3101.07,3144.26,3089.09,3914126000.0,32326271719.0
2012-12-24,3093.97,3117.7,3120.73,3090.41,2908388500.0,24764703925.0
2012-12-25,3110.97,3189.09,3197.72,3102.61,5286285200.0,41031778248.0
2012-12-26,3187.2,3228.68,3228.8,3183.95,4680000200.0,37198633040.0
2012-12-27,3232.79,3199.48,3244.94,3198.91,4722372400.0,38346715453.0
2012-12-28,3195.2,3235.2,3235.59,3187.09,4131623000.0,33393660049.0
2012-12-31,3242.96,3275.86,3275.86,3236.63,4741584600.0,38366383962.0
2013-01-04,3297.04,3258.25,3304.76,3226.95,4617085400.0,38348980386.0
2013-01-07,3253.67,3288.37,3288.65,3245.46,4273112200.0,36303731585.0
2013-01-08,3288.13,3327.04,3331.67,3270.76,5196382700.0,44519415792.0
2013-01-09,3321.76,3334.99,3359.07,3303.8,5092739600.0,43568057137.0
2013-01-10,3335.09,3356.35,3368.01,3329.93,4790195800.0,39408457427.0
2013-01-11,3357.47,3271.18,3360.41,3262.83,5130053400.0,42629276534.0
2013-01-14,3264.15,3384.74,3387.5,3262.57,5675323000.0,49292491425.0
2013-01-15,3390.33,3450.68,3463.26,3389.78,6936897000.0,61177582010.0
2013-01-16,3448.28,3450.56,3462.59,3393.71,6290848200.0,55786554153.0
2013-01-17,3444.47,3408.02,3452.37,3399.66,4741554100.0,41612112790.0
2013-01-18,3416.45,3464.64,3466.53,3406.6,5111861100.0,44339888668.0
2013-01-21,3475.2,3491.12,3492.22,3458.87,5378953200.0,45819878963.0
2013-01-22,3487.57,3435.43,3487.57,3409.84,5347412200.0,47247161757.0
2013-01-23,3422.77,3441.74,3451.26,3393.05,4335737300.0,38051251608.0
2013-01-24,3442.62,3369.73,3473.98,3344.98,5717497000.0,49520340993.0
2013-01-25,3363.43,3364.06,3382.77,3346.24,3709918600.0,33398507121.0
2013-01-28,3362.47,3449.79,3449.95,3362.22,4542212100.0,41684784652.0
2013-01-29,3451.66,3482.52,3489.86,3447.82,4928037500.0,45187021289.0
2013-01-30,3482.57,3500.58,3502.72,3462.37,5421893000.0,46990705859.0
2013-01-31,3497.28,3479.64,3499.15,3463.2,4859125200.0,43092440966.0
2013-02-01,3471.27,3507.71,3507.83,3462.68,4792548700.0,42185118919.0
2013-02-04,3517.46,3484.36,3524.04,3467.02,5593744600.0,50387987916.0
2013-02-05,3466.59,3520.65,3520.99,3457.43,4771113300.0,41301298971.0
2013-02-06,3521.66,3544.39,3555.94,3521.64,4230870500.0,38010627848.0
2013-02-07,3539.47,3557.67,3565.38,3526.03,3870483400.0,36599179547.0
2013-02-08,3554.15,3608.59,3618.84,3553.8,3792830300.0,36455880337.0
2013-02-18,3625.03,3627.78,3639.36,3604.01,4509927800.0,41448241843.0
2013-02-19,3624.94,3561.36,3630.65,3546.72,4842099100.0,42698603190.0
2013-02-20,3555.59,3635.38,3635.38,3553.49,4425230800.0,41216710013.0
2013-02-21,3612.72,3560.32,3612.72,3531.13,5441162500.0,50565195711.0
2013-02-22,3552.67,3548.36,3587.71,3543.02,4158543800.0,39756230929.0
2013-02-25,3551.6,3587.59,3595.6,3551.37,3767710200.0,35661833113.0
2013-02-26,3573.95,3533.2,3600.46,3532.27,4338675800.0,41504131316.0
2013-02-27,3538.94,3535.9,3568.68,3506.76,3823497400.0,36615453562.0
2013-02-28,3544.06,3608.2,3608.2,3531.89,4606208900.0,42703449313.0
2013-03-01,3608.62,3648.42,3648.69,3603.98,5017328200.0,47913789682.0
2013-03-04,3614.56,3518.72,3614.56,3496.05,6458809000.0,58624532627.0
2013-03-05,3516.53,3597.92,3598.01,3507.03,5038021500.0,47679030905.0
2013-03-06,3605.36,3653.93,3654.11,3605.36,5824637900.0,55482834943.0
2013-03-07,3648.28,3609.64,3651.74,3575.98,5494145600.0,53496724299.0
2013-03-08,3608.9,3570.38,3626.92,3564.22,3964923800.0,38381068979.0
2013-03-11,3568.62,3571.11,3588.7,3543.76,3273366500.0,31010435378.0
2013-03-12,3570.47,3481.18,3589.72,3438.19,4406928500.0,40719835241.0
2013-03-13,3473.26,3449.35,3477.1,3413.18,3141551100.0,28827635231.0
2013-03-14,3443.78,3464.85,3482.37,3440.02,2775663100.0,25915221081.0
2013-03-15,3466.89,3471.21,3525.53,3431.57,3800305700.0,36029721961.0
2013-03-18,3461.87,3427.12,3477.93,3423.52,3615736500.0,34162311552.0
2013-03-19,3421.74,3438.07,3442.06,3378.91,3463203400.0,31250906003.0
2013-03-20,3436.84,3527.77,3527.83,3432.58,4530861900.0,39767863848.0
2013-03-21,3527.76,3565.02,3575.84,3522.14,4850444100.0,45250505031.0
2013-03-22,3561.12,3579.92,3586.09,3549.07,4281136800.0,38737281453.0
2013-03-25,3581.31,3568.52,3590.82,3550.18,3978482600.0,37323613032.0
2013-03-26,3556.3,3543.81,3557.79,3504.57,3813555100.0,35743324347.0
2013-03-27,3541.38,3552.26,3579.39,3528.31,3689400200.0,35430083154.0
2013-03-28,3526.54,3448.98,3526.54,3448.66,4125274100.0,37049156757.0
2013-03-29,3449.28,3447.28,3470.48,3434.57,3155551800.0,28629550098.0
2013-04-01,3449.54,3470.96,3489.14,3448.29,3295382300.0,30167400237.0
2013-04-02,3471.69,3428.5,3504.28,3419.74,3786367600.0,35182736424.0
2013-04-03,3429.89,3397.23,3438.59,3382.22,3672102000.0,32560825378.0
2013-04-08,3354.44,3411.13,3411.38,3315.33,3622082800.0,32252840650.0
2013-04-09,3411.4,3444.37,3449.92,3411.4,3418339600.0,30878493181.0
2013-04-10,3444.46,3437.27,3455.69,3410.03,3555170800.0,33103603814.0
2013-04-11,3442.93,3423.22,3453.53,3420.76,3192556800.0,28642370316.0
2013-04-12,3418.3,3394.52,3434.67,3391.01,2929498800.0,26198905341.0
2013-04-15,3382.0,3346.85,3382.0,3336.41,2930810700.0,25580176434.0
2013-04-16,3313.51,3383.08,3383.31,3302.24,2989388900.0,25812228445.0
2013-04-17,3381.61,3412.42,3412.52,3373.03,2879345800.0,26727029858.0
2013-04-18,3396.01,3423.01,3434.05,3383.97,3234672700.0,29865355533.0
2013-04-19,3423.44,3495.24,3498.57,3422.97,4333789100.0,39859246220.0
2013-04-22,3478.04,3511.62,3511.72,3475.86,4380969500.0,41273810250.0
2013-04-23,3509.2,3416.45,3509.74,3412.21,4361645100.0,39770062432.0
2013-04-24,3417.4,3484.57,3489.52,3411.82,4244921200.0,40524123383.0
2013-04-25,3473.01,3431.4,3494.53,3431.15,4883644300.0,46953028570.0
2013-04-26,3427.15,3367.77,3438.32,3360.74,3740291100.0,34801657174.0
2013-05-02,3354.47,3383.4,3386.28,3345.44,2943853500.0,28077105491.0
2013-05-03,3391.22,3448.64,3459.98,3391.22,3724433800.0,35659631511.0
2013-05-06,3456.28,3514.46,3516.87,3456.28,4424931400.0,42476585112.0
2013-05-07,3511.21,3521.48,3531.55,3495.8,4120139600.0,40099911418.0
2013-05-08,3524.79,3553.85,3554.15,3517.94,4230729500.0,41307431389.0
2013-05-09,3551.9,3555.77,3557.02,3517.59,4930172500.0,49151023188.0
2013-05-10,3550.03,3577.33,3577.33,3536.17,4466670800.0,44817877724.0
2013-05-13,3577.3,3590.76,3591.09,3565.49,3946578000.0,38932043041.0
2013-05-14,3586.32,3549.3,3586.32,3524.58,3808365800.0,36835083435.0
2013-05-15,3549.74,3597.11,3597.24,3548.55,3648741800.0,37037743203.0
2013-05-16,3594.3,3635.76,3647.49,3578.09,5239356700.0,50602541528.0
2013-05-17,3632.61,3691.4,3695.24,3631.26,5939850400.0,54997639169.0
2013-05-20,3700.09,3737.75,3740.58,3686.76,6679882500.0,66738550616.0
2013-05-21,3733.67,3787.06,3787.1,3727.67,6769011700.0,66347954151.0
2013-05-22,3782.97,3755.87,3795.17,3740.22,6531327200.0,63037516258.0
2013-05-23,3740.44,3724.23,3783.97,3716.29,5781309600.0,54473098354.0
2013-05-24,3723.62,3782.07,3782.17,3723.62,5023893800.0,48927064353.0
2013-05-27,3784.47,3820.43,3820.59,3782.27,5552935700.0,55508754527.0
2013-05-28,3820.24,3827.78,3829.97,3770.65,6007156800.0,58861069186.0
2013-05-29,3830.22,3856.32,3858.92,3828.29,5831909600.0,57096106271.0
2013-05-30,3843.16,3865.13,3872.26,3835.22,5445480900.0,55483912363.0
2013-05-31,3867.59,3841.22,3884.68,3840.7,5506793500.0,56207611615.0
2013-06-03,3836.77,3814.51,3855.79,3803.36,4838775300.0,49391590358.0
2013-06-04,3809.55,3739.72,3811.65,3707.56,4924970600.0,48610521189.0
2013-06-05,3733.95,3755.15,3759.52,3718.12,3661617300.0,37010106619.0
2013-06-06,3742.5,3688.74,3742.5,3686.25,3881376400.0,38013941993.0
2013-06-07,3690.96,3616.21,3701.22,3593.97,4070865200.0,39558664009.0
2013-06-13,3573.9,3515.05,3573.9,3446.25,3724168200.0,34264499771.0
2013-06-14,3519.37,3584.98,3591.25,3519.33,3464384000.0,35265955848.0
2013-06-17,3593.51,3593.37,3620.95,3565.28,3564597000.0,37328974228.0
2013-06-18,3594.9,3605.76,3613.03,3557.46,3133290800.0,31369487347.0
2013-06-19,3588.77,3583.3,3588.77,3525.45,3289541700.0,32107538554.0
2013-06-20,3562.13,3465.0,3566.36,3463.13,3302402600.0,32563649485.0
2013-06-21,3401.47,3446.48,3464.59,3347.76,3228984000.0,30756539013.0
2013-06-24,3439.87,3232.96,3439.87,3200.67,4053654100.0,36506606231.0
2013-06-25,3202.66,3219.13,3243.4,2981.69,5155439200.0,44250328604.0
2013-06-26,3222.68,3285.82,3285.82,3200.16,3990058900.0,38224847772.0
2013-06-27,3293.08,3233.22,3339.86,3231.15,4496869100.0,42517431123.0
2013-06-28,3212.25,3235.98,3292.91,3176.24,3864059600.0,34979634869.0
2013-07-01,3226.62,3304.59,3304.59,3210.66,3532662900.0,33608711143.0
2013-07-02,3304.99,3359.05,3359.12,3295.33,4038507400.0,39563446595.0
2013-07-03,3346.11,3364.18,3372.63,3288.02,4431065700.0,42556348116.0
2013-07-04,3342.01,3390.49,3427.38,3325.27,4693895500.0,44347115069.0
2013-07-05,3392.58,3371.53,3427.98,3371.32,4395283200.0,40669748664.0
2013-07-08,3322.14,3240.48,3322.14,3240.11,3995247000.0,36284240660.0
2013-07-09,3231.7,3259.91,3263.39,3210.73,3009463500.0,28150383007.0
2013-07-10,3259.84,3361.39,3361.39,3257.9,4186412600.0,38711690708.0
2013-07-11,3364.84,3455.88,3484.79,3364.23,6332352100.0,56898559181.0
2013-07-12,3453.44,3425.14,3490.5,3424.28,5180821300.0,50056306876.0
2013-07-15,3432.26,3493.44,3493.72,3431.5,4658588700.0,45609098379.0
2013-07-16,3496.73,3536.31,3536.31,3474.36,4931472400.0,48308414198.0
2013-07-17,3529.71,3485.07,3552.37,3474.36,5004677800.0,49055064036.0
2013-07-18,3476.18,3481.2,3505.18,3445.33,4598343600.0,45744852787.0
2013-07-19,3479.53,3394.31,3510.11,3394.31,5098659500.0,49889751914.0
2013-07-22,3374.57,3461.28,3461.7,3359.39,4199297200.0,41787754334.0
2013-07-23,3470.6,3544.97,3545.05,3470.6,5354383300.0,53322693177.0
2013-07-24,3536.16,3566.28,3575.0,3500.08,5654974300.0,56316924931.0
2013-07-25,3561.51,3498.24,3572.55,3496.31,5086679000.0,51562676517.0
2013-07-26,3486.96,3494.16,3520.49,3449.61,3935843200.0,38981411492.0
2013-07-29,3477.26,3426.59,3484.64,3423.77,3919105400.0,36668786390.0
2013-07-30,3426.96,3411.22,3449.54,3349.55,3659272800.0,34953447508.0
2013-07-31,3428.13,3430.74,3462.09,3418.72,3582566100.0,33393083994.0
2013-08-01,3435.08,3521.15,3521.16,3429.72,4422596400.0,42269871915.0
2013-08-02,3535.89,3533.61,3563.19,3528.64,4726402100.0,44429897647.0
2013-08-05,3531.65,3592.54,3592.87,3528.85,4172185000.0,40115301552.0
2013-08-06,3589.52,3631.12,3638.7,3581.53,4979607000.0,47335574737.0
2013-08-07,3628.0,3596.32,3644.21,3589.34,5261651700.0,49976415052.0
2013-08-08,3589.16,3605.85,3627.25,3577.58,4244996800.0,41185098735.0
2013-08-09,3611.78,3618.74,3637.91,3570.78,4435769100.0,43821525174.0
2013-08-12,3629.51,3676.2,3676.2,3628.95,5649268700.0,53214492024.0
2013-08-13,3677.11,3695.55,3695.56,3669.49,5264948300.0,45698166160.0
2013-08-14,3694.68,3681.08,3706.77,3662.04,5298329000.0,47033333854.0
2013-08-15,3674.65,3631.32,3686.26,3629.34,4373973600.0,41626247438.0
2013-08-16,3611.28,3554.35,3688.69,3550.82,5363560100.0,49148539297.0
2013-08-19,3528.91,3609.03,3609.17,3522.15,3846959400.0,35417007167.0
2013-08-20,3606.61,3599.64,3634.05,3580.19,4315981900.0,40942687117.0
2013-08-21,3596.93,3627.5,3627.91,3577.82,4261988400.0,39002159433.0
2013-08-22,3621.89,3636.47,3650.11,3615.71,4613253500.0,43266633995.0
2013-08-23,3644.68,3627.97,3654.73,3560.13,5483723100.0,52538563861.0
2013-08-26,3629.36,3703.59,3703.79,3627.31,5352258900.0,50848498102.0
2013-08-27,3702.58,3732.1,3732.22,3691.16,5746790700.0,51583006762.0
2013-08-28,3707.53,3703.92,3740.13,3680.5,7020592900.0,63585748881.0
2013-08-29,3703.05,3701.08,3715.85,3679.08,6293668600.0,53345962599.0
2013-08-30,3702.85,3664.15,3727.3,3645.36,7706919600.0,64028442860.0
2013-09-02,3674.68,3689.96,3695.09,3633.46,6286094400.0,52818470953.0
2013-09-03,3685.34,3744.87,3745.24,3680.15,5962664600.0,50108691899.0
2013-09-04,3747.23,3755.24,3766.41,3734.78,6236384800.0,54486355899.0
2013-09-05,3749.94,3762.57,3776.0,3741.46,6068110500.0,54687164547.0
2013-09-06,3758.91,3792.83,3799.07,3754.64,6060311700.0,56989302419.0
2013-09-09,3799.45,3831.93,3835.48,3793.11,7293221900.0,67253506959.0
2013-09-10,3836.47,3870.92,3871.19,3832.32,8106345200.0,71770712391.0
2013-09-11,3876.59,3834.26,3876.77,3814.28,8802626600.0,76016248233.0
2013-09-12,3824.75,3845.07,3857.52,3815.74,6727343900.0,57448642414.0
2013-09-13,3846.45,3849.82,3858.43,3825.18,6486534300.0,56409493116.0
2013-09-16,3852.36,3854.21,3870.73,3836.41,5568231100.0,52644030423.0
2013-09-17,3851.66,3786.29,3851.66,3785.23,5755855300.0,53088749807.0
2013-09-18,3780.7,3822.12,3823.01,3776.7,4446441000.0,43668160027.0
2013-09-23,3830.95,3899.63,3899.86,3830.95,5652713900.0,56490895298.0
2013-09-24,3897.41,3903.52,3915.98,3864.44,6507975400.0,63947874499.0
2013-09-25,3899.61,3889.22,3930.6,3881.6,7019162200.0,67886689453.0
2013-09-26,3879.48,3808.22,3883.39,3806.64,5902757300.0,56763483787.0
2013-09-27,3805.5,3822.76,3841.54,3802.9,4354926600.0,44024203903.0
2013-09-30,3834.17,3872.89,3873.49,3834.01,3945458200.0,41763486724.0
2013-10-08,3875.52,3938.07,3938.07,3866.68,5513437900.0,55498920949.0
2013-10-09,3928.4,3981.06,3981.45,3915.73,6021401200.0,58126060073.0
2013-10-10,3990.78,3959.63,4000.49,3947.84,6980745400.0,66293048383.0
2013-10-11,3975.11,4026.92,4027.32,3975.11,7201558200.0,68678643097.0
2013-10-14,4034.19,4068.32,4069.78,4024.59,7469228800.0,72971055096.0
2013-10-15,4074.83,4074.08,4080.11,4043.79,7567178200.0,72950258752.0
2013-10-16,4063.82,3963.21,4063.82,3941.59,7783795200.0,75722341889.0
2013-10-17,3980.47,3956.97,4010.62,3944.97,6631917800.0,63201376759.0
2013-10-18,3954.59,3970.64,3978.34,3937.24,5077960100.0,48046875361.0
2013-10-21,3977.26,4069.03,4069.22,3968.39,6605729100.0,64778993477.0
2013-10-22,4070.66,4026.52,4089.1,4014.26,7364594300.0,74639747692.0
2013-10-23,4026.56,3924.22,4039.43,3906.51,6770842100.0,62951196833.0
2013-10-24,3914.24,3898.16,3933.73,3889.34,4494228200.0,42767685473.0
2013-10-25,3902.23,3821.78,3916.92,3796.07,4990523700.0,49387094110.0
2013-10-28,3820.67,3808.7,3828.72,3785.91,3956984300.0,38708762881.0
2013-10-29,3801.93,3703.86,3827.12,3600.43,5573976200.0,51444644044.0
2013-10-30,3694.31,3764.45,3764.6,3688.39,4154928200.0,38696491662.0
2013-10-31,3757.81,3713.83,3757.81,3710.69,4178754400.0,38030666070.0
2013-11-01,3698.47,3702.45,3720.44,3661.74,3338735700.0,30914885339.0
2013-11-04,3705.45,3728.19,3744.59,3705.43,3285215200.0,30522020115.0
2013-11-05,3719.94,3777.4,3777.63,3688.21,3949816500.0,36353840607.0
2013-11-06,3768.73,3737.11,3799.82,3737.11,4509725200.0,41298449908.0
2013-11-07,3722.24,3685.04,3734.86,3677.53,3481496300.0,33087624802.0
2013-11-08,3670.35,3629.94,3678.23,3618.93,3494673000.0,32624376264.0
2013-11-11,3626.19,3645.84,3659.66,3600.09,2735750000.0,26340249394.0
2013-11-12,3645.37,3680.54,3681.07,3634.87,3005498100.0,28351838313.0
2013-11-13,3677.35,3611.76,3677.35,3611.76,3295728600.0,30074798410.0
2013-11-14,3602.85,3659.83,3660.04,3575.84,3310775900.0,31634533974.0
2013-11-15,3661.28,3736.45,3766.36,3661.28,4882691000.0,47107809937.0
2013-11-18,3759.12,3827.88,3828.02,3755.5,5626400600.0,53555697449.0
2013-11-19,3830.45,3840.36,3851.57,3814.52,5088261100.0,49083845023.0
2013-11-20,3842.25,3878.58,3878.7,3827.38,4858289500.0,46676500973.0
2013-11-21,3865.57,3865.41,3878.24,3838.54,5398687300.0,49106389388.0
2013-11-22,3868.5,3842.76,3880.72,3835.92,4902397900.0,45404286319.0
2013-11-25,3834.81,3839.6,3874.1,3824.65,4643488800.0,42870008829.0
2013-11-26,3837.87,3845.68,3855.97,3822.13,4295441500.0,40463719316.0
2013-11-27,3843.65,3889.76,3890.05,3837.14,4722105800.0,46761262261.0
2013-11-28,3897.26,3922.67,3945.53,3895.11,5544796400.0,53130333534.0
2013-11-29,3924.42,3946.38,3947.91,3919.72,4847324600.0,49411282588.0
2013-12-02,3870.03,3770.86,3905.68,3737.32,6678309100.0,64791454017.0
2013-12-03,3755.19,3859.95,3861.16,3750.96,4694205800.0,45238703134.0
2013-12-04,3856.35,3933.0,3959.11,3852.47,6414188300.0,61605073281.0
2013-12-05,3931.14,3928.72,3944.7,3911.27,4952427600.0,48484984771.0
2013-12-06,3924.64,3918.78,3941.54,3906.8,4282279000.0,41729852635.0
2013-12-09,3928.16,3947.7,3948.06,3924.81,4010473800.0,40766212303.0
2013-12-10,3948.57,3950.49,3965.16,3930.0,4588425400.0,45669979651.0
2013-12-11,3941.9,3906.78,3941.9,3878.33,4618804700.0,43699030434.0
2013-12-12,3903.45,3916.96,3943.03,3900.95,3909067400.0,38454526925.0
2013-12-13,3901.99,3925.43,3932.89,3886.97,3589454900.0,35209975010.0
2013-12-16,3929.38,3857.72,3932.6,3854.47,4104767600.0,40162442147.0
2013-12-17,3854.78,3834.03,3867.78,3824.97,3187531100.0,31628625524.0
2013-12-18,3836.02,3834.05,3855.36,3819.07,2698321600.0,26497719257.0
2013-12-19,3840.28,3795.02,3859.22,3793.4,2818348800.0,27594027322.0
2013-12-20,3792.68,3747.0,3807.55,3736.4,2920045600.0,28581621657.0
2013-12-23,3745.94,3742.74,3757.39,3687.4,2669013100.0,26950008205.0
2013-12-24,3746.65,3768.7,3799.77,3738.76,2861014800.0,29958058529.0
2013-12-25,3766.2,3808.45,3808.46,3756.71,2695198800.0,29515512213.0
2013-12-26,3809.5,3743.13,3809.5,3741.61,3311604800.0,33000779620.0
2013-12-27,3737.64,3800.77,3809.47,3734.65,3221514200.0,31632394151.0
2013-12-30,3815.68,3813.0,3828.97,3803.79,3165404000.0,30936808450.0
2013-12-31,3805.7,3829.1,3829.8,3789.82,2927606200.0,29310880036.0
2014-01-02,3823.32,3847.88,3848.25,3813.81,3080026000.0,31417807017.0
2014-01-03,3841.22,3816.32,3843.36,3802.99,3481756100.0,35851633239.0
2014-01-06,3806.59,3710.9,3806.59,3709.91,3451186600.0,33089075606.0
2014-01-07,3699.9,3733.66,3740.72,3688.42,2720862100.0,27587590271.0
2014-01-08,3735.5,3738.2,3768.5,3726.11,3194344100.0,32589003760.0
2014-01-09,3732.86,3696.02,3768.62,3693.64,3335413500.0,34352021520.0
2014-01-10,3685.02,3628.63,3689.19,3619.68,3139330300.0,29759859726.0
2014-01-13,3628.53,3612.02,3657.69,3588.74,2784241500.0,27652484466.0
2014-01-14,3610.64,3683.53,3683.53,3601.99,2856510400.0,27864934160.0
2014-01-15,3681.04,3708.14,3708.54,3675.64,2947919300.0,30178561089.0
2014-01-16,3709.38,3714.31,3738.08,3703.19,2958331200.0,29674608914.0
2014-01-17,3704.36,3671.91,3704.96,3669.59,2532529300.0,25832781201.0
2014-01-20,3666.3,3644.13,3680.01,3627.65,2380574700.0,24791854467.0
2014-01-21,3645.34,3700.11,3700.59,3645.34,2849780400.0,29215573162.0
2014-01-22,3707.08,3799.04,3799.06,3707.03,4184904700.0,42102246756.0
2014-01-23,3801.75,3825.49,3841.03,3795.47,4070580200.0,44043320024.0
2014-01-24,3817.08,3882.67,3890.53,3811.14,4579074800.0,48820004180.0
2014-01-27,3867.57,3881.95,3916.67,3854.87,4263680500.0,45982997025.0
2014-01-28,3882.01,3873.81,3906.57,3847.03,3194653300.0,35468332899.0
2014-01-29,3878.31,3908.45,3913.12,3878.31,3300838100.0,36653826332.0
2014-01-30,3900.01,3885.42,3908.61,3877.57,2854994000.0,30952128220.0
2014-02-07,3864.89,3957.67,3957.93,3854.98,3403656600.0,37584978982.0
2014-02-10,3972.86,4074.63,4074.63,3972.86,5775494900.0,62830622725.0
2014-02-11,4081.54,4080.38,4099.77,4031.95,6187682100.0,66427604053.0
2014-02-12,4083.82,4125.41,4125.71,4064.35,5903926600.0,60189976732.0
2014-02-13,4123.22,4064.42,4137.59,4064.42,6105150000.0,62110135188.0
2014-02-14,4063.79,4134.16,4134.23,4060.09,5063115800.0,52265409790.0
2014-02-17,4152.04,4212.74,4213.14,4152.04,6246941700.0,65593955445.0
2014-02-18,4216.61,4207.7,4219.03,4188.07,6391329600.0,66766223925.0
2014-02-19,4206.02,4207.99,4232.88,4180.91,6121776100.0,63154497739.0
